timestamp,open,high,low,close,volume
02/09/2009,185.8201,190.6848,183.8282,189.5687,9956787.0
02/10/2009,188.1723,188.9331,179.1185,179.4289,14197892.0
02/11/2009,179.6491,182.67700000000002,176.6712,179.1937,10454039.0
02/12/2009,176.7512,181.9864,175.9105,181.7011,11092006.0
02/13/2009,181.2706,181.671,177.7873,179.0134,8286172.0
02/17/2009,173.4231,173.7134,170.0097,171.4961,11350450.0
02/18/2009,173.7884,176.8613,170.4252,176.7263,12040320.0
02/19/2009,178.9084,180.0745,170.8705,171.4861,9969439.0
02/20/2009,169.18900000000002,174.6292,167.6625,173.393,12424502.0
02/23/2009,173.6683,175.0697,164.9349,165.1901,10430898.0
02/24/2009,165.6706,174.9796,165.6054,172.8925,12192141.0
02/25/2009,171.2409,176.3209,169.6243,170.9856,12869071.0
02/26/2009,173.1478,176.416,168.7435,168.7535,11204647.0
02/27/2009,166.6365,172.0768,165.7156,169.1589,10831275.0
03/02/2009,166.8267,170.5152,163.1581,163.7386,11568130.0
03/03/2009,165.1951,167.0068,161.3314,162.8978,13035769.0
03/04/2009,161.7367,164.6596,157.8429,159.6146,15625109.0
03/05/2009,158.3935,159.6948,151.4667,152.9682,13048608.0
03/06/2009,153.759,155.2454,147.2672,154.4347,14462143.0
03/09/2009,150.1355,153.4337,144.8654,145.586,13845757.0
03/10/2009,149.2697,155.4006,147.2677,154.2344,13450421.0
03/11/2009,155.2004,160.1552,153.0032,159.1091,11842270.0
03/12/2009,158.924,162.6576,156.9771,161.9219,10042914.0
03/13/2009,163.2082,163.8888,159.6697,162.3673,7807644.0
03/16/2009,163.1531,165.0249,159.4496,160.0,9884927.0
03/17/2009,160.2453,167.8327,159.6998,167.8327,9422430.0
03/18/2009,167.5674,170.1649,164.18599999999998,166.7116,10017517.0
03/19/2009,166.0008,168.16299999999998,163.8487,165.13,8214985.0
03/20/2009,165.3102,166.6565,163.3283,165.2401,9467996.0
03/23/2009,166.9418,174.8945,166.6765,174.4696,8535892.0
03/24/2009,173.4181,177.0917,172.1668,173.7509,7636208.0
03/25/2009,175.3699,175.8404,168.2881,172.2019,8665828.0
03/26/2009,176.7362,179.7541,174.419,176.8164,11997902.0
03/27/2009,175.1697,176.1688,172.9025,174.0186,6640360.0
03/30/2009,171.4402,172.0718,168.1905,171.5112,6187402.0
03/31/2009,174.6363,176.9265,173.2559,174.1988,7309751.0
04/01/2009,172.0567,177.7923,170.4703,177.2168,6599682.0
04/02/2009,181.8312,185.0593,180.3348,181.4258,8970033.0
04/03/2009,182.4268,186.0403,179.1736,185.0694,7572222.0
04/06/2009,183.678,185.0894,180.8763,184.2986,6557159.0
04/07/2009,181.4759,182.0514,177.8274,179.4989,7355730.0
04/08/2009,181.9263,182.67700000000002,178.2777,181.1756,5524924.0
04/09/2009,184.9292,187.3566,183.3026,186.4307,6759735.0
04/13/2009,185.8451,189.7339,185.3296,189.2384,6094250.0
04/14/2009,188.6528,188.6778,182.9774,184.6339,6852071.0
04/15/2009,183.7281,190.7148,182.2566,189.9341,9860443.0
04/16/2009,190.935,196.6405,190.6948,194.5585,20350448.0
04/17/2009,193.1972,200.1039,192.5917,196.3102,21449124.0
04/20/2009,193.2622,195.5144,188.1273,189.834,8850524.0
04/21/2009,188.2674,192.3364,188.2325,190.92,7387436.0
04/22/2009,191.0601,195.1891,189.6888,192.1162,7000441.0
04/23/2009,193.9429,195.06400000000002,190.7399,192.5315,5217419.0
04/24/2009,193.2123,196.7807,190.4345,194.9339,6765731.0
04/27/2009,192.3564,194.9339,191.5606,193.1622,4577809.0
04/28/2009,192.0611,194.7137,190.9551,192.0411,5882170.0
04/29/2009,193.1722,197.6765,193.1022,195.9248,7213323.0
04/30/2009,198.0719,202.0708,197.5915,198.17700000000002,8713687.0
05/01/2009,197.7066,198.9879,195.9649,197.0359,4852515.0
05/04/2009,199.2781,201.3951,197.5865,201.1846,6403474.0
05/05/2009,200.18400000000003,202.6964,198.8177,201.6904,4797538.0
05/06/2009,203.5923,204.338,200.6945,201.9307,5262381.0
05/07/2009,202.24599999999998,202.6914,196.4404,198.4974,5995632.0
05/08/2009,201.6204,205.2631,197.6916,203.8626,7723702.0
05/11/2009,201.5954,206.1998,200.7946,204.1879,5116508.0
05/12/2009,205.2039,205.6943,197.7467,199.6985,7585548.0
05/13/2009,197.2362,198.3872,194.3634,194.9589,5699239.0
05/14/2009,194.5886,196.2952,192.5315,193.9379,5870113.0
05/15/2009,195.7397,197.2462,194.734,195.1891,6027870.0
05/18/2009,197.5564,198.8477,192.8869,198.6125,6697613.0
05/19/2009,198.2422,201.0147,196.6906,199.6334,5670145.0
05/20/2009,201.2401,203.0317,197.6916,198.7826,4563954.0
05/21/2009,198.3422,201.6154,197.1095,198.4423,5435327.0
05/22/2009,198.5223,199.5183,196.1904,196.9408,3434354.0
05/26/2009,196.1648,202.6964,195.1891,202.3762,6203534.0
05/27/2009,203.0167,206.12900000000002,202.6014,202.9767,6065900.0
05/28/2009,204.5382,206.0097,202.5013,205.399,5332813.0
05/29/2009,206.2549,208.8188,205.5492,208.8173,5293675.0
06/01/2009,209.5681,215.0084,209.468,213.4869,6640420.0
06/02/2009,213.3317,215.1885,211.9053,214.4077,5246934.0
06/03/2009,213.2066,216.4412,212.2056,216.0343,7064333.0
06/04/2009,217.8611,220.834,217.4607,220.3536,7271814.0
06/05/2009,222.7509,223.887,219.9431,222.3755,7354869.0
06/08/2009,219.9632,220.6738,217.2706,219.5978,6191855.0
06/09/2009,219.5028,220.4636,216.0894,218.0213,6505579.0
06/10/2009,218.3266,219.1573,213.5419,216.5099,6711230.0
06/11/2009,216.0944,217.0753,214.3928,214.7081,5726525.0
06/12/2009,213.6371,214.0574,210.8093,212.6261,5831201.0
06/15/2009,210.9544,210.9544,207.2008,208.5871,7467354.0
06/16/2009,209.8584,210.7493,207.9114,208.2018,6094610.0
06/17/2009,208.2968,210.0635,205.9796,207.7813,6975128.0
06/18/2009,208.0416,209.548,206.7003,207.2308,6169321.0
06/19/2009,209.3078,210.4339,207.4911,210.2488,8513757.0
06/22/2009,208.6772,208.9475,201.14,203.8726,8240724.0
06/23/2009,203.5222,204.6934,201.4703,203.0367,5793800.0
06/24/2009,204.5682,206.3149,203.4772,204.8435,4911220.0
06/25/2009,203.6974,208.1517,203.4522,208.0867,6084655.0
06/26/2009,207.0406,214.3227,206.7554,212.8663,6508650.0
