timestamp,open,high,low,close,volume
11/30/2016,799.0,800.84,710.1,750.57,110086000
12/30/2016,752.41,782.46,736.7,749.87,73660600
01/31/2017,757.92,843.84,747.7,823.48,70714600
02/28/2017,829.21,860.86,803.0,845.04,71748200
03/31/2017,853.05,890.35,833.5,886.54,60715100
04/28/2017,888.0,949.59,884.49,924.99,73528700
05/31/2017,927.8,1001.2,927.8,994.62,76219000
06/30/2017,998.59,1017.0,927.0,968.0,96135400
07/31/2017,972.79,1083.31,951.0001,987.78,78812200
08/31/2017,996.11,1006.4,936.33,980.6,77391700
09/29/2017,984.2,1000.0,931.75,961.35,59407000
10/31/2017,964.0,1122.79,950.37,1105.28,83334100
11/30/2017,1105.4,1213.41,1086.8691,1176.75,77149500
12/29/2017,1172.05,1194.78,1124.74,1169.47,57760000
01/31/2018,1172.0,1472.58,1170.51,1450.89,96371300
02/28/2018,1445.0,1528.7,1265.93,1512.45,137784000
03/30/2018,1513.6,1617.54,1365.2,1447.34,130400200
04/30/2018,1417.62,1638.1,1352.88,1566.13,129945700
05/31/2018,1563.22,1635.0,1546.02,1629.62,71615300
06/29/2018,1637.03,1763.1,1635.09,1699.8,85941500
07/31/2018,1682.7,1880.05,1678.06,1777.44,97629800
08/31/2018,1784.0,2025.57,1776.02,2012.71,96575700
09/28/2018,2026.5,2050.5,1865.0,2003.0,94445700
10/31/2018,2021.99,2033.19,1476.36,1598.01,183228600
11/30/2018,1623.53,1784.0,1420.0,1690.17,139290200
12/31/2018,1769.46,1778.34,1307.0,1501.97,154812300
01/31/2019,1465.2,1736.411,1460.93,1718.73,134015500
02/28/2019,1638.88,1673.06,1566.756,1639.83,80936900
03/29/2019,1655.13,1823.75,1586.57,1780.75,100832000
04/30/2019,1800.11,1956.335,1798.73,1926.52,81293600
05/31/2019,1933.09,1964.4,1772.7034,1775.07,98214400
06/28/2019,1760.01,1935.2,1672.0,1893.63,74746600
07/31/2019,1922.98,2035.8,1849.44,1866.78,73190800
08/30/2019,1871.72,1897.92,1743.51,1776.29,79989500
09/30/2019,1770.0,1853.66,1709.22,1735.91,62003800
10/31/2019,1746.0,1798.85,1685.06,1776.66,72166300
11/29/2019,1788.01,1824.69,1722.71,1800.8,52060500
12/31/2019,1804.4,1901.4,1735.0,1847.84,68522000
01/31/2020,1875.0,2055.72,1815.34,2008.72,84839300
02/09/2020,2010.6,2098.53,2000.25,2079.28,23842900
