timestamp,open,high,low,close,volume
06/29/2010,19.0,25.0,17.54,23.89,18783280
06/30/2010,25.79,30.4192,23.3,23.83,17194400
07/01/2010,25.0,25.92,20.27,21.96,8229863
07/02/2010,23.0,23.1,18.71,19.2,5141809
07/06/2010,20.0,20.0,15.83,16.11,6879297
07/07/2010,16.4,16.63,14.98,15.8,6924914
07/08/2010,16.14,17.52,15.57,17.46,7719539
07/09/2010,17.58,17.9,16.55,17.4,4058606
07/12/2010,17.95,18.07,17.0,17.05,2203570
07/13/2010,17.3938,18.64,16.9,18.14,2680060
07/14/2010,17.94,20.15,17.7601,19.84,4196109
07/15/2010,19.94,21.5,19.0,19.89,3745297
07/16/2010,20.7,21.3,20.05,20.64,2621210
07/19/2010,21.37,22.25,20.92,21.91,2486489
07/20/2010,21.85,21.85,20.05,20.3,1825231
07/21/2010,20.66,20.9,19.5,20.22,1253442
07/22/2010,20.5,21.25,20.37,21.0,962345
07/23/2010,21.19,21.56,21.06,21.29,654049
07/26/2010,21.5,21.5,20.3,20.95,922453
07/27/2010,20.91,21.18,20.26,20.55,619675
07/28/2010,20.55,20.9,20.51,20.72,467183
07/29/2010,20.77,20.88,20.0,20.35,615910
07/30/2010,20.2,20.44,19.55,19.94,426830
08/02/2010,20.5,20.97,20.333,20.92,719145
08/03/2010,21.0,21.95,20.82,21.95,1231023
08/04/2010,21.95,22.18,20.85,21.26,920756
08/05/2010,21.54,21.55,20.05,20.45,796380
08/06/2010,20.1,20.1601,19.52,19.59,742138
08/09/2010,19.9,19.98,19.45,19.6,812656
08/10/2010,19.65,19.65,18.82,19.03,1281286
08/11/2010,18.69,18.88,17.85,17.9,797650
08/12/2010,17.8,17.9,17.39,17.6,691281
08/13/2010,18.18,18.45,17.6604,18.32,634513
08/16/2010,18.45,18.8,18.2616,18.78,486211
08/17/2010,18.96,19.4,18.78,19.15,447881
08/18/2010,19.59,19.59,18.6,18.77,601332
08/19/2010,18.54,19.25,18.33,18.79,579082
08/20/2010,18.65,19.11,18.5101,19.1,297499
08/23/2010,19.09,20.3891,19.0,20.13,1088029
08/24/2010,19.25,19.71,18.95,19.2,673074
08/25/2010,19.16,19.98,18.56,19.9,503289
08/26/2010,19.89,20.27,19.6,19.75,433736
08/27/2010,19.75,19.865,19.5,19.7,379642
08/30/2010,19.7,20.19,19.61,19.87,732731
08/31/2010,19.66,19.79,19.33,19.48,201012
09/01/2010,19.62,20.69,19.6,20.45,495685
09/02/2010,20.37,21.24,20.3103,21.06,487060
09/03/2010,20.87,21.3,20.66,21.05,434756
09/07/2010,20.61,21.0,20.5,20.54,243335
09/08/2010,20.66,20.95,20.6,20.9,288382
09/09/2010,21.0,21.05,20.69,20.71,376197
09/10/2010,20.75,20.93,19.76,20.17,386571
09/13/2010,20.89,20.8995,20.5,20.72,360703
09/14/2010,20.54,21.6,20.53,21.12,654629
09/15/2010,20.98,22.0,20.79,21.98,684758
09/16/2010,22.15,23.16,20.84,20.94,2685880
09/17/2010,21.02,21.32,19.8,20.23,1198458
09/20/2010,20.67,21.35,20.16,21.055,947475
09/21/2010,20.89,21.55,20.67,20.77,796000
09/22/2010,20.87,20.95,19.8,19.87,962816
09/23/2010,19.89,20.14,19.5,19.56,668076
09/24/2010,19.95,20.19,19.65,20.1,578987
09/27/2010,20.4,20.81,20.05,20.53,418597
09/28/2010,21.04,21.49,20.76,21.4,1214465
09/29/2010,21.19,22.03,21.13,21.98,1969457
09/30/2010,22.0,22.1499,20.19,20.405,2196625
10/01/2010,20.69,20.75,20.31,20.6,599071
