timestamp,open,high,low,close,volume
02/09/2009,14.2857,14.7143,14.2143,14.6443,178750050.0
02/10/2009,14.4757,14.6443,13.8657,13.9757,212329812.0
02/11/2009,13.7671,14.0443,13.6814,13.8314,168777224.0
02/12/2009,13.69,14.25,13.69,14.1814,204335916.0
02/13/2009,14.1414,14.2771,14.0171,14.1657,152266728.0
02/17/2009,13.8386,13.8628,13.4686,13.5043,169558537.0
02/18/2009,13.5786,13.6928,13.2457,13.4814,171142219.0
02/19/2009,13.3386,13.4643,12.8728,12.9486,230700742.0
02/20/2009,12.7714,13.2,12.7143,13.0286,187575323.0
02/23/2009,13.0928,13.1428,12.3586,12.4214,196743204.0
02/24/2009,12.4925,12.9843,12.4286,12.8928,201773353.0
02/25/2009,12.8371,13.2743,12.75,13.0228,208328272.0
02/26/2009,13.1428,13.2743,12.7086,12.7414,157514157.0
02/27/2009,12.5614,13.0428,12.5243,12.7586,176686224.0
03/02/2009,12.5886,13.0286,12.5243,12.5628,192743120.0
03/03/2009,12.7043,12.9628,12.5543,12.6243,181085141.0
03/04/2009,12.8828,13.2528,12.7786,13.0243,185381801.0
03/05/2009,12.9228,13.1243,12.6357,12.6914,176723856.0
03/06/2009,12.62,12.6286,11.7614,12.1857,252786828.0
03/09/2009,12.0257,12.5143,11.7957,11.8728,174619486.0
03/10/2009,12.1243,12.7386,12.0514,12.6611,211126483.0
03/11/2009,12.83,13.4386,12.7971,13.24,211696451.0
03/12/2009,13.2714,13.7971,13.1428,13.7643,192203504.0
03/13/2009,13.7571,13.8857,13.5728,13.7043,150320278.0
03/16/2009,13.79,13.9128,13.4543,13.6314,199386967.0
03/17/2009,13.6057,14.2414,13.5814,14.2371,197005285.0
03/18/2009,14.2728,14.7828,14.2457,14.5028,199050519.0
03/19/2009,14.55,14.7428,14.3214,14.5171,125079597.0
03/20/2009,14.5843,14.73,14.3671,14.5128,173926317.0
03/23/2009,14.6728,15.4514,14.5357,15.38,166641270.0
03/24/2009,15.1943,15.6343,15.0553,15.2144,160856912.0
03/25/2009,15.3686,15.48,14.8371,15.2128,161663089.0
03/26/2009,15.4043,15.7114,15.3686,15.6957,154062986.0
03/27/2009,15.4614,15.5043,15.2,15.2643,123260827.0
03/30/2009,14.93,15.0014,14.6586,14.9271,125715421.0
